Latitude,Longitude,City,State
33.5939,-83.4641,Madison,Georgia
41.9789,-91.6549,Cedar Rapids,Iowa
42.2615,-89.0769,Rockford,Illinois
44.0798,-71.2621,Bartlett,New Hampshire
42.6775,-88.2698,Burlington,Wisconsin
32.4512,-93.7884,Shreveport,Louisiana
35.9294,-83.9061,Knoxville,Tennessee
42.1074,-86.1956,Hartford,Michigan
42.1152,-72.5651,Springfield,Massachusetts
39.8078,-84.2175,Dayton,Ohio
43.4156,-95.1069,Spirit Lake,Iowa
41.7281,-87.5843,Chicago,Illinois
41.594,-87.2788,Gary,Indiana
32.7539,-97.0652,Arlington,Texas
41.7627,-87.6848,Chicago,Illinois
34.1101,-117.3,San Bernardino,California
37.259,-81.2461,Bluefield,West Virginia
47.5501,-122.357,Seattle,Washington
35.9391,-83.893,Knoxville,Tennessee
37.0196,-76.4448,Newport News,Virginia
41.4556,-81.6029,Cleveland,Ohio
37.7371,-122.164,Oakland,California
35.6221,-88.8022,Jackson,Tennessee
40.6592,-73.5185,Wantagh,New York
39.8545,-104.973,Denver,Colorado
43.2652,-73.5923,Fort Edward,New York
38.633,-91.3231,Berger,Missouri
42.4098,-83.1546,Detroit,Michigan
36.7699,-121.797,Castroville,California
39.8197,-89.6299,Springfield,Illinois
29.1872,-82.1401,Ocala,Florida
32.2209,-110.809,Tucson,Arizona
36.7204,-76.5999,Suffolk,Virginia
41.5879,-74.7551,Forestburgh,New York
30.3184,-81.7019,Jacksonville,Florida
32.9925,-80.0996,Ladson,South Carolina
39.4591,-76.6139,Timonium,Maryland
41.5368,-87.346,Gary,Indiana
37.8387,-112.84,Parowan,Utah
41.3213,-72.8737,New Haven,Connecticut
38.2672,-122.034,Fairfield,California
42.9263,-112.642,Pocatello,Idaho
40.7596,-111.926,Salt Lake City,Utah
37.5721,-122.031,Fremont,California
33.8922,-118.205,Compton,California
40.4157,-79.8133,Turtle Creek,Pennsylvania
39.9966,-75.1383,Philadelphia,Pennsylvania
34.4688,-92.8294,Malvern,Arkansas
34.605,-87.0311,Decatur,Alabama
41.8033,-74.3049,Kerhonkson,New York
39.1664,-84.2374,Milford,Ohio
42.4549,-73.2462,Pittsfield,Massachusetts
37.784,-122.419,San Francisco,California
47.6158,-122.514,Bainbridge Island,Washington
33.4952,-112.083,Phoenix,Arizona
37.7703,-122.207,Oakland,California
42.9882,-87.9203,Milwaukee,Wisconsin
40.6119,-74.6208,Bridgewater,New Jersey
40.8746,-73.0117,Coram,New York
32.5364,-93.6708,Bossier City,Louisiana
29.599,-90.734,Houma,Louisiana
40.707,-73.656,West Hempstead,New York
35.1544,-90.0487,Memphis,Tennessee
37.1795,-87.5478,Nortonville,Kentucky
46.5834,-120.513,Yakima,Washington
30.2363,-92.0392,Lafayette,Louisiana
35.0182,-90.0692,Memphis,Tennessee
29.5053,-98.3823,San Antonio,Texas
40.6983,-112.091,Magna,Utah
40.6068,-75.4696,Allentown,Pennsylvania
34.1324,-79.9513,Timmonsville,South Carolina
41.5488,-81.5844,Cleveland,Ohio
27.6257,-80.5125,Vero Beach,Florida
44.0773,-92.5341,Rochester,Minnesota
35.046,-89.6807,Collierville,Tennessee
41.4557,-81.6081,Cleveland,Ohio
29.487,-98.4141,San Antonio,Texas
43.872,-69.9695,Brunswick,Maine
35.6216,-82.5644,Asheville,North Carolina
36.1018,-80.207,Winston-Salem,North Carolina
28.4352,-99.2359,Cotulla,Texas
30.0251,-90.0439,New Orleans,Louisiana
35.2036,-89.8888,Memphis,Tennessee
38.559,-92.2929,Jefferson City,Missouri
34.7732,-86.6524,Huntsville,Alabama
30.3724,-97.6509,Austin,Texas
32.2517,-90.2443,Jackson,Mississippi
42.2456,-88.9767,Rockford,Illinois
39.8837,-104.997,Northglenn,Colorado
42.8898,-78.8062,Buffalo,New York
38.6688,-90.2983,Wellston,Missouri
36.1974,-82.773,Greeneville,Tennessee
38.9038,-104.684,Colorado Springs,Colorado
36.1142,-115.281,Las Vegas,Nevada
39.5013,-84.4055,Middletown,Ohio
26.5968,-81.8682,Fort Myers,Florida
35.0527,-89.898,Memphis,Tennessee
39.6543,-75.6256,New Castle,Delaware
36.9835,-76.3995,Newport News,Virginia
41.8841,-87.7013,Chicago,Illinois
36.1683,-119.384,Tulare,California
34.9825,-81.2453,York,South Carolina
38.7594,-82.9576,Portsmouth,Ohio
30.2258,-91.9947,Lafayette,Louisiana
43.3788,-104.223,Lusk,Wyoming
36.6998,-121.618,Salinas,California
39.3331,-76.701,Baltimore,Maryland
33.5241,-112.186,Glendale,Arizona
37.7331,-122.156,San Leandro,California
32.3266,-86.2992,Montgomery,Alabama
37.464,-122.432,Half Moon Bay,California
41.6858,-70.1818,Yarmouth,Massachusetts
41.9095,-87.759,Chicago,Illinois
35.0589,-84.1813,Murphy,North Carolina
29.6884,-95.5787,Houston,Texas
39.9436,-75.076,Camden,New Jersey
39.8269,-86.104,Indianapolis,Indiana
32.7428,-97.2541,Fort Worth,Texas
40.1248,-88.2351,Champaign,Illinois
40.7174,-89.5795,Peoria,Illinois
33.6626,-86.6584,Birmingham,Alabama
36.2198,-95.993,Tulsa,Oklahoma
40.712,-74.0061,New York,New York
47.8343,-122.307,Lynnwood,Washington
43.0711,-87.8977,Milwaukee,Wisconsin
41.2335,-82.5337,Norwalk,Ohio
41.0858,-73.426,Norwalk,Connecticut
35.2204,-101.904,Amarillo,Texas
31.7433,-89.3471,Taylorsville,Mississippi
38.8718,-76.9742,Washington,District of Columbia
32.8114,-83.7047,Macon,Georgia
38.6706,-90.259,St. Louis,Missouri
33.5078,-86.7993,Birmingham,Alabama
40.1821,-122.244,Red Bluff,California
41.6243,-87.6527,Harvey,Illinois
42.2505,-71.7628,Worcester,Massachusetts
33.7805,-78.9721,Conway,South Carolina
43.0286,-83.7113,Flint,Michigan
40.1306,-91.5285,Canton,Missouri
40.6629,-73.9538,Brooklyn,New York
41.936,-87.6977,Chicago,Illinois
33.9552,-84.0192,Lawrenceville,Georgia
39.2335,-84.5481,Mount Healthy,Ohio
41.6686,-87.6383,Chicago,Illinois
39.8338,-86.0914,Indianapolis,Indiana
42.9766,-83.5155,Davison,Michigan
35.2199,-80.8681,Charlotte,North Carolina
42.4356,-76.5229,Ithaca,New York
35.2003,-80.7959,Charlotte,North Carolina
38.5791,-121.533,West Sacramento,California
46.4351,-120.417,Wapato,Washington
41.6338,-80.1553,Meadville,Pennsylvania
39.7988,-85.9887,Indianapolis,Indiana
64.8394,-147.714,Fairbanks,Alaska
40.6369,-74.1665,Staten Island,New York
42.9043,-85.705,Wyoming,Michigan
41.1778,-73.1676,Bridgeport,Connecticut
35.0913,-106.65,Albuquerque,New Mexico
41.552,-81.5852,Cleveland,Ohio
37.7835,-122.201,Oakland,California
41.736,-87.6463,Chicago,Illinois
33.7709,-79.1567,Conway,South Carolina
38.6232,-88.9822,Salem,Illinois
41.7594,-72.7094,Hartford,Connecticut
41.7514,-87.5649,Chicago,Illinois
39.9432,-83.0211,Columbus,Ohio
40.8077,-76.2365,Shenandoah,Pennsylvania
45.0276,-93.2881,Minneapolis,Minnesota
42.3346,-71.0969,Boston,Massachusetts
34.6295,-99.3153,Altus,Oklahoma
43.0342,-83.6751,Flint,Michigan
39.2975,-76.6469,Baltimore,Maryland
33.4675,-112.199,Phoenix,Arizona
42.0112,-88.3364,Elgin,Illinois
47.5252,-92.238,Aurora,Minnesota
30.036,-89.9237,New Orleans,Louisiana
32.3553,-86.3077,Montgomery,Alabama
41.9218,-87.6876,Chicago,Illinois
41.8873,-87.7633,Chicago,Illinois
41.9035,-87.7511,Chicago,Illinois
41.872,-87.7449,Chicago,Illinois
27.4309,-82.5508,Bradenton,Florida
30.4571,-97.8064,Austin,Texas
35.7643,-80.8447,Statesville,North Carolina
55.3266,-131.525,Ketchikan,Alaska
42.0029,-96.5885,Bancroft,Nebraska
39.155,-84.5817,Cincinnati,Ohio
28.4625,-81.3069,Orlando,Florida
42.473,-70.9584,Lynn,Massachusetts
36.033,-79.8562,Greensboro,North Carolina
31.1784,-81.4999,Brunswick,Georgia
38.8876,-77.0074,Washington,District of Columbia
41.5227,-90.5946,Davenport,Iowa
34.1775,-83.8949,Flowery Branch,Georgia
41.5451,-81.5909,Cleveland,Ohio
39.7423,-104.821,Aurora,Colorado
36.0079,-119.965,Kettleman City,California
41.0534,-85.1148,Fort Wayne,Indiana
29.6513,-95.5828,Stafford,Texas
47.1357,-122.092,South Prairie,Washington
33.3777,-112.11,Phoenix,Arizona
42.3163,-71.0918,Boston,Massachusetts
43.5369,-92.3893,Le Roy,Minnesota
45.9651,-94.8619,Long Prairie,Minnesota
34.5104,-89.9398,Como,Mississippi
30.4937,-91.0376,Baton Rouge,Louisiana
34.2929,-86.2093,Albertville,Alabama
39.9873,-75.1642,Philadelphia,Pennsylvania
40.8023,-124.157,Eureka,California
34.1161,-117.538,Rancho Cucamonga,California
39.3043,-76.6424,Baltimore,Maryland
39.0335,-84.4593,Highland Heights,Kentucky
34.0822,-117.956,Baldwin Park,California
26.9412,-82.2761,Englewood,Florida
46.7263,-95.6982,Frazee,Minnesota
43.1337,-71.0638,Nottingham,New Hampshire
34.5441,-90.6402,Helena-West Helena,Arkansas
29.0238,-95.4785,Freeport,Texas
40.0552,-76.2998,Lancaster,Pennsylvania
40.7426,-74.04,Hoboken,New Jersey
40.4465,-79.8814,Pittsburgh,Pennsylvania
37.514,-121.965,Fremont,California
33.4456,-94.0382,Texarkana,Arkansas
35.0177,-85.7142,South Pittsburg,Tennessee
40.6326,-73.6045,Baldwin,New York
38.5741,-90.2528,St. Louis,Missouri
32.7686,-96.7492,Dallas,Texas
30.595,-96.341,College Station,Texas
43.0748,-87.9077,Milwaukee,Wisconsin
39.783,-89.6307,Springfield,Illinois
32.5239,-92.1076,Monroe,Louisiana
40.8736,-79.9079,Butler,Pennsylvania
33.4069,-111.806,Mesa,Arizona
32.6915,-96.7933,Dallas,Texas
42.2334,-89.0894,Rockford,Illinois
37.9961,-121.283,Stockton,California
30.4542,-87.2171,Pensacola,Florida
35.6522,-77.3705,Greenville,North Carolina
41.5352,-81.5976,Cleveland,Ohio
41.8886,-87.7067,Chicago,Illinois
41.7069,-87.6404,Chicago,Illinois
42.8143,-73.5939,Troy,New York
32.2892,-88.6917,Meridian,Mississippi
32.2824,-81.0817,Hardeeville,South Carolina
41.5098,-81.6815,Cleveland,Ohio
41.5358,-90.6195,Davenport,Iowa
35.4419,-97.5662,Oklahoma City,Oklahoma
37.3049,-81.2651,Bluefield,West Virginia
35.4351,-97.5655,Oklahoma City,Oklahoma
32.4569,-93.8449,Shreveport,Louisiana
44.1193,-70.2502,Auburn,Maine
47.085,-122.397,Tacoma,Washington
30.2357,-97.8516,Austin,Texas
40.0164,-75.133,Philadelphia,Pennsylvania
33.7958,-118.296,Los Angeles,California
41.7941,-87.6342,Chicago,Illinois
41.2131,-74.9507,Dingmans Ferry,Pennsylvania
35.0477,-90.0597,Memphis,Tennessee
45.8003,-108.674,Billings,Montana
39.4314,-75.2291,Bridgeton,New Jersey
41.8893,-70.9192,Middleborough,Massachusetts
29.6875,-91.1455,Morgan City,Louisiana
39.7703,-86.2042,Indianapolis,Indiana
35.3646,-119.015,Bakersfield,California
41.7091,-87.6162,Chicago,Illinois
36.0415,-94.2342,Farmington,Arkansas
37.588,-122.46,Pacifica,California
37.5536,-77.437,Richmond,Virginia
39.7816,-94.806,Saint Joseph,Missouri
40.2013,-76.7203,Middletown,Pennsylvania
32.2626,-90.2668,Jackson,Mississippi
34.0777,-118.219,Los Angeles,California
47.1703,-122.47,Tacoma,Washington
36.7287,-119.767,Fresno,California
35.7045,-78.9144,Apex,North Carolina
29.187,-82.1282,Ocala,Florida
65.1778,-152.025,Tanana,Alaska
41.3095,-95.9758,Omaha,Nebraska
39.6589,-79.619,Bruceton Mills,West Virginia
34.7475,-92.3462,Little Rock,Arkansas
36.7701,-93.2243,Walnut Shade,Missouri
40.168,-78.1797,Six Mile Run,Pennsylvania
26.0947,-80.2119,Fort Lauderdale,Florida
41.0711,-81.5074,Akron,Ohio
31.1281,-97.7239,Killeen,Texas
40.6367,-75.3327,Bethlehem,Pennsylvania
41.0481,-85.1324,Fort Wayne,Indiana
41.5739,-73.0375,Waterbury,Connecticut
35.0297,-79.0446,Fayetteville,North Carolina
35.3905,-106.172,Madrid,New Mexico
40.6867,-73.9208,Brooklyn,New York
40.6767,-73.8722,Brooklyn,New York
37.8049,-122.295,Oakland,California
37.6579,-120.981,Modesto,California
41.246,-80.8139,Warren,Ohio
36.638,-82.5809,Gate City,Virginia
26.0521,-80.1496,Dania Beach,Florida
38.3939,-85.7517,Sellersburg,Indiana
33.9915,-118.305,Los Angeles,California
30.3958,-90.1035,Mandeville,Louisiana
46.771,-92.1308,Duluth,Minnesota
38.0398,-84.522,Lexington,Kentucky
47.8544,-122.309,Edmonds,Washington
31.8343,-85.9927,Troy,Alabama
39.7649,-104.964,Denver,Colorado
35.019,-89.8968,Memphis,Tennessee
35.0909,-90.0695,Memphis,Tennessee
41.4978,-73.3557,Bridgewater,Connecticut
36.3285,-78.4071,Henderson,North Carolina
25.9861,-80.2306,Miramar,Florida
36.7557,-81.6867,Chilhowie,Virginia
33.9413,-84.2714,Atlanta,Georgia
41.75,-87.5589,Chicago,Illinois
45.7706,-108.499,Billings,Montana
33.8104,-118.099,Long Beach,California
34.4951,-86.9883,Hartselle,Alabama
35.7832,-78.269,Zebulon,North Carolina
40.8221,-91.1577,West Burlington,Iowa
42.2609,-85.2019,Battle Creek,Michigan
35.0239,-97.9604,Chickasha,Oklahoma
37.2819,-120.481,Merced,California
34.2027,-92.0313,Pine Bluff,Arkansas
41.7886,-87.649,Chicago,Illinois
38.6673,-90.2145,St. Louis,Missouri
26.6349,-81.9509,Cape Coral,Florida
30.6428,-90.5101,Independence,Louisiana
34.4762,-93.0684,Hot Springs,Arkansas
43.5461,-71.4635,Laconia,New Hampshire
39.298,-76.6416,Baltimore,Maryland
42.755,-71.4811,Nashua,New Hampshire
46.9113,-68.0176,Caribou,Maine
35.065,-106.487,Albuquerque,New Mexico
38.8775,-104.778,Colorado Springs,Colorado
37.9957,-121.302,Stockton,California
41.808,-87.5893,Chicago,Illinois
61.1829,-149.848,Anchorage,Alaska
45.5853,-122.725,Portland,Oregon
41.6704,-87.6393,Chicago,Illinois
41.7008,-72.2132,Windham,Connecticut
38.5905,-90.2671,St. Louis,Missouri
37.3579,-85.3555,Campbellsville,Kentucky
39.8375,-75.1513,Woodbury,New Jersey
41.7684,-87.6786,Chicago,Illinois
31.5296,-97.1773,Waco,Texas
42.2588,-83.6258,Ypsilanti,Michigan
42.6969,-87.8296,Racine,Wisconsin
33.4483,-82.0532,Augusta,Georgia
42.2928,-71.1214,Boston,Massachusetts
41.7475,-88.2911,Aurora,Illinois
32.7409,-96.569,Mesquite,Texas
42.7121,-84.6363,Lansing,Michigan
30.1811,-85.7167,Panama City,Florida
41.7546,-72.6719,Hartford,Connecticut
42.9606,-85.6662,Grand Rapids,Michigan
42.6389,-71.3243,Lowell,Massachusetts
40.8871,-73.8608,The Bronx,New York
37.996,-89.0535,Benton,Illinois
42.3286,-71.0553,Boston,Massachusetts
39.3955,-84.5655,Hamilton,Ohio
37.5975,-120.946,Ceres,California
35.3467,-119.055,Bakersfield,California
39.16,-75.5233,Dover,Delaware
30.0764,-94.148,Beaumont,Texas
40.0392,-76.4286,Mountville,Pennsylvania
42.8218,-108.731,Lander,Wyoming
35.0936,-106.515,Albuquerque,New Mexico
41.709,-87.6153,Chicago,Illinois
40.6695,-73.6099,Baldwin,New York
45.4764,-122.579,Portland,Oregon
36.0521,-94.145,Fayetteville,Arkansas
42.9173,-78.8253,Buffalo,New York
41.5155,-81.6385,Cleveland,Ohio
39.3563,-85.4986,Greensburg,Indiana
41.063,-85.1378,Fort Wayne,Indiana
32.8994,-96.283,Royse City,Texas
32.1293,-88.8741,Enterprise,Mississippi
41.6289,-83.6066,Toledo,Ohio
34.9583,-82.4461,Travelers Rest,South Carolina
34.9709,-89.0135,Walnut,Mississippi
33.4263,-82.0906,Augusta,Georgia
44.0618,-123.083,Eugene,Oregon
41.7722,-72.6768,Hartford,Connecticut
35.0656,-106.586,Albuquerque,New Mexico
36.172,-115.142,Las Vegas,Nevada
28.2259,-80.6779,Melbourne,Florida
39.1286,-75.4957,Dover,Delaware
38.9079,-77.0425,Washington,District of Columbia
37.1455,-93.2755,Springfield,Missouri
44.526,-109.065,Cody,Wyoming
37.98,-87.5532,Evansville,Indiana
35.2687,-77.5924,Kinston,North Carolina
40.3952,-79.8422,East Pittsburgh,Pennsylvania
32.2893,-90.2109,Jackson,Mississippi
43.8965,-73.0998,Salisbury,Vermont
42.8253,-78.8226,Buffalo,New York
33.5531,-81.6552,Aiken,South Carolina
44.0457,-122.94,Springfield,Oregon
25.8208,-80.2368,Miami,Florida
42.1685,-72.4579,Ludlow,Massachusetts
40.8156,-73.9582,New York,New York
42.2878,-71.0546,Boston,Massachusetts
32.1832,-110.98,Tucson,Arizona
29.7357,-90.6201,Raceland,Louisiana
30.3041,-81.7631,Jacksonville,Florida
43.0621,-87.9096,Milwaukee,Wisconsin
43.5149,-96.7712,Sioux Falls,South Dakota
43.6141,-119.02,Burns,Oregon
26.9148,-82.0491,Punta Gorda,Florida
31.9635,-106.354,El Paso,Texas
39.8711,-75.3145,Ridley Park,Pennsylvania
40.2069,-76.7861,Highspire,Pennsylvania
35.181,-89.9764,Memphis,Tennessee
35.6247,-82.1797,Old Fort,North Carolina
38.993,-94.5944,Kansas City,Missouri
61.1592,-149.836,Anchorage,Alaska
40.6189,-76.1517,Schuylkill Haven,Pennsylvania
33.9524,-118.183,South Gate,California
35.9403,-78.8435,Durham,North Carolina
42.3446,-83.1205,Detroit,Michigan
41.852,-87.7153,Chicago,Illinois
44.5605,-123.292,Corvallis,Oregon
40.2496,-76.9223,Camp Hill,Pennsylvania
41.4778,-81.6154,Cleveland,Ohio
31.586,-84.1517,Albany,Georgia
40.0562,-75.1866,Philadelphia,Pennsylvania
36.4947,-86.8922,Springfield,Tennessee
40.1464,-88.268,Champaign,Illinois
41.2969,-72.7645,Branford,Connecticut
40.7165,-89.6129,Peoria,Illinois
42.4003,-83.1613,Detroit,Michigan
43.1712,-77.5713,Rochester,New York
34.7953,-92.277,North Little Rock,Arkansas
33.8808,-118.167,Long Beach,California
39.1645,-119.768,Carson City,Nevada
38.8644,-76.9897,Washington,District of Columbia
38.8291,-76.9963,Washington,District of Columbia
38.5956,-121.419,Sacramento,California
35.0965,-85.2378,Chattanooga,Tennessee
36.7997,-76.3608,Portsmouth,Virginia
32.7072,-96.805,Dallas,Texas
37.8556,-92.1496,Saint Robert,Missouri
40.2345,-74.7819,Trenton,New Jersey
39.6999,-75.544,New Castle,Delaware
34.1407,-117.328,San Bernardino,California
42.973,-71.4603,Manchester,New Hampshire
31.1765,-81.478,Brunswick,Georgia
40.3517,-75.9157,Reading,Pennsylvania
39.3083,-76.6026,Baltimore,Maryland
42.3447,-71.0721,Boston,Massachusetts
40.711,-74.079,Jersey City,New Jersey
41.5478,-81.5878,Cleveland,Ohio
41.8951,-87.7704,Chicago,Illinois
37.1073,-94.4861,Joplin,Missouri
34.7229,-80.7626,Lancaster,South Carolina
41.53,-72.0595,Norwich,Connecticut
40.9075,-72.4084,Southampton,New York
36.7575,-90.4075,Poplar Bluff,Missouri
43.0983,-79.0414,Niagara Falls,New York
43.1899,-73.0455,Manchester,Vermont
41.6754,-83.5968,Toledo,Ohio
41.7506,-87.6268,Chicago,Illinois
29.8231,-95.3185,Houston,Texas
40.7025,-73.8153,Queens,New York
27.5096,-82.6278,Bradenton,Florida
32.7916,-79.9366,Charleston,South Carolina
31.5818,-97.1334,Waco,Texas
41.6875,-86.2764,South Bend,Indiana
36.8348,-81.5148,Sugar Grove,Virginia
42.2817,-71.0928,Boston,Massachusetts
40.079,-85.6754,Anderson,Indiana
40.6268,-76.4326,Donaldson,Pennsylvania
42.0502,-87.7063,Evanston,Illinois
37.7716,-122.196,Oakland,California
39.7873,-86.0391,Indianapolis,Indiana
38.2089,-85.7701,Louisville,Kentucky
33.4781,-88.2395,Ethelsville,Alabama
40.4555,-109.529,Vernal,Utah
35.1394,-89.9661,Memphis,Tennessee
44.9568,-93.0253,Saint Paul,Minnesota
42.3598,-85.235,Battle Creek,Michigan
43.1413,-87.9844,Milwaukee,Wisconsin
37.9631,-84.5151,Lexington,Kentucky
35.0483,-78.8651,Fayetteville,North Carolina
45.4975,-122.613,Portland,Oregon
37.8385,-122.278,Oakland,California
38.2228,-85.788,Louisville,Kentucky
35.3804,-84.6282,Riceville,Tennessee
36.1406,-95.9158,Tulsa,Oklahoma
40.4043,-79.8437,Braddock,Pennsylvania
30.0174,-89.9944,New Orleans,Louisiana
36.8695,-119.763,Fresno,California
41.7171,-87.5752,Chicago,Illinois
38.1752,-85.6229,Louisville,Kentucky
29.6598,-95.3443,Houston,Texas
42.4085,-83.2198,Detroit,Michigan
33.3945,-96.9591,Pilot Point,Texas
40.8357,-81.3193,Canton,Ohio
34.7058,-90.3773,Tunica,Mississippi
29.9362,-90.0775,New Orleans,Louisiana
43.0963,-75.2404,Utica,New York
26.8416,-80.1033,Palm Beach Gardens,Florida
35.3801,-77.9919,Goldsboro,North Carolina
40.008,-74.9696,Cinnaminson,New Jersey
35.5076,-97.3059,Spencer,Oklahoma
39.9869,-75.1628,Philadelphia,Pennsylvania
35.4897,-97.6037,Oklahoma City,Oklahoma
29.9319,-95.4016,Houston,Texas
41.398,-75.6676,Scranton,Pennsylvania
43.0679,-87.9724,Milwaukee,Wisconsin
41.5158,-81.6199,Cleveland,Ohio
41.4662,-81.6541,Cleveland,Ohio
29.978,-95.4374,Houston,Texas
41.1925,-73.1818,Bridgeport,Connecticut
34.2293,-79.754,Florence,South Carolina
27.9386,-82.4851,Tampa,Florida
32.7945,-95.4568,Quitman,Texas
42.5033,-70.9806,Lynn,Massachusetts
37.6645,-97.3037,Wichita,Kansas
42.3238,-122.869,Medford,Oregon
45.3876,-92.6879,Shafer,Minnesota
39.7966,-84.2502,Dayton,Ohio
43.0875,-87.9483,Milwaukee,Wisconsin
34.9365,-81.9426,Spartanburg,South Carolina
29.9348,-81.5692,St. Augustine,Florida
41.29,-95.947,Omaha,Nebraska
42.8691,-112.439,Pocatello,Idaho
39.1237,-94.6809,Kansas City,Kansas
41.593,-87.2776,Gary,Indiana
42.6689,-73.7733,Albany,New York
41.4703,-82.0534,Avon,Ohio
39.9478,-82.9745,Columbus,Ohio
39.1135,-84.565,Cincinnati,Ohio
33.3765,-86.9757,Bessemer,Alabama
36.7559,-119.743,Fresno,California
39.9786,-82.9251,Columbus,Ohio
38.5792,-90.2307,St. Louis,Missouri
41.1468,-105.005,Cheyenne,Wyoming
40.9389,-111.893,Centerville,Utah
38.0413,-121.979,Concord,California
42.7445,-71.4615,Nashua,New Hampshire
36.734,-119.726,Fresno,California
36.868,-87.4954,Hopkinsville,Kentucky
35.1188,-85.2718,Chattanooga,Tennessee
35.0672,-90.0086,Memphis,Tennessee
40.6381,-89.5005,East Peoria,Illinois
41.8475,-87.7015,Chicago,Illinois
38.673,-90.2044,St. Louis,Missouri
37.0904,-94.5413,Joplin,Missouri
39.9966,-111.843,Genola,Utah
38.6854,-104.708,Fountain,Colorado
42.0649,-88.2645,Elgin,Illinois
38.0314,-121.295,Stockton,California
42.2564,-71.8192,Worcester,Massachusetts
31.9695,-96.3565,Corsicana,Texas
33.4563,-94.0292,Texarkana,Arkansas
32.9417,-80.1207,Summerville,South Carolina
45.4572,-122.274,Boring,Oregon
42.2613,-89.1212,Rockford,Illinois
41.8996,-87.719,Chicago,Illinois
37.9775,-84.5008,Lexington,Kentucky
48.8864,-100.111,East Dunseith,North Dakota
